87,"t","2011 Certified Organic Production Survey: Released October 4, 2012, by the National Agricultural Statistics Service (NASS), Agricultural Statistics Board, U.S. Department of Agriculture."
87,"t","Table 6.  Organic Field Crops Harvested and Value of Sales from Certified Organic Farms - United States and States:  2011 (Continued)"
87,"h","","","","","","",""
87,"h","","","","","Sales","Sales","Sales"
87,"h","","","","","","",""
87,"h","","Harvested","Harvested","Harvested","Total  gross value of sales","Total  gross value of sales","Total  gross value of sales"
87,"h","","","","","","",""
87,"h","Crop and geographic area","Farms","Acres","Production","Farms","Quantity","Dollars"
87,"h","","","","","","",""
87,"d","CORN FOR SILAGE OR GREENCHOP",,,,,,
87,"d"," (TONS) - Con.",,,,,,
87,"d","",,,,,,
87,"d","Wisconsin",288,8566,131220,24,8674,523967
87,"d","Wyoming",1,"(D)","(D)",-,-,-
87,"d","",,,,,,
87,"d","COTTON, ALL (BALES)",,,,,,
87,"d","",,,,,,
87,"d","United States",21,4486,4934,21,"(D)","(D)"
87,"d","",,,,,,
87,"d","California",1,"(D)","(D)",1,"(D)","(D)"
87,"d","New Mexico",1,"(D)","(D)",1,"(D)","(D)"
87,"d","North Carolina",4,"(D)",127,4,127,"(D)"
87,"d","Texas",15,3676,"(D)",15,"(D)",2195127
87,"d","",,,,,,
87,"d","FLAXSEED (BUSHELS)",,,,,,
87,"d","",,,,,,
87,"d","United States",83,20664,234244,71,194271,4508377
87,"d","",,,,,,
87,"d","California",2,"(D)","(D)",2,"(D)","(D)"
87,"d","Idaho",1,"(D)","(D)",-,-,-
87,"d","Iowa",4,233,"(D)",4,3602,118800
87,"d","Minnesota",6,"(D)","(D)",6,1256,28963
87,"d","Montana",7,5503,49289,7,38957,896308
87,"d","",,,,,,
87,"d","North Dakota",57,13458,154201,51,147057,3379618
87,"d","South Dakota",5,650,7961,1,"(D)","(D)"
87,"d","Washington",1,"(D)","(D)",-,-,-
87,"d","",,,,,,
87,"d","ALL OTHER DRY HAY (TONS)",,,,,,
87,"d","",,,,,,
87,"d","United States",1664,172163,411828,700,138412,18220203
87,"d","",,,,,,
87,"d","Alabama",1,"(D)","(D)",-,-,-
87,"d","Arkansas",3,"(D)",433,2,"(D)","(D)"
87,"d","California",74,15563,45218,44,24012,3875648
87,"d","Colorado",10,3931,5846,8,5773,1035630
87,"d","Connecticut",3,"(D)",43,3,43,"(D)"
87,"d","",,,,,,
87,"d","Idaho",23,2323,6710,13,4198,812488
87,"d","Illinois",19,1077,1934,11,854,91651
87,"d","Indiana",37,1100,1863,10,335,47762
87,"d","Iowa",84,2899,6313,30,2455,257996
87,"d","Kansas",12,5101,5423,7,4467,451665
87,"d","",,,,,,
87,"d","Kentucky",9,295,565,7,410,41717
87,"d","Louisiana",4,804,"(D)",2,"(D)","(D)"
87,"d","Maine",67,5348,10232,26,1697,257277
87,"d","Maryland",25,1247,1655,18,1139,138594
87,"d","Massachusetts",7,"(D)",1476,2,"(D)","(D)"
87,"d","",,,,,,
87,"d","Michigan",36,2296,5706,15,1973,222082
87,"d","Minnesota",110,6355,18134,50,3774,292761
87,"d","Missouri",12,1116,1701,8,688,93351
87,"d","Montana",14,1592,2632,8,619,32111
87,"d","Nebraska",16,1170,1454,8,234,23581
87,"d","",,,,,,
87,"d","Nevada",2,"(D)","(D)",2,"(D)","(D)"
87,"d","New Hampshire",22,1448,2306,9,"(D)",44680
87,"d","New Jersey",7,132,188,1,"(D)","(D)"
87,"d","New Mexico",7,803,1031,3,"(D)",7327
87,"d","New York",264,35304,97843,130,35779,3517274
87,"c",""
87,"c","See footnote(s) at end of table.","--continued"
