Pesticide Name,Commodity,Number of Samples Analyzed,Number of Samples with Detects,Pct of Samples with Detects,Min Detect,Max Detect,LOD Range,pp_,EPA Tolerance (ppm)
"1-Naphthol","Apples","177","1","0.6","0.48","0.48","0.015","M","12"
"1-Naphthol","Carrots","708","0"," "," "," ","0.05","M","2.0"
"1-Naphthol","Green Beans","726","9","1.2","0.018","0.29","0.006 - 0.06","M","10"
"1-Naphthol","Nectarines","681","1","0.1","0.1264","0.1264","0.015","M","10"
"1-Naphthol","Oats","314","0"," "," "," ","0.25","M","NT"
"1-Naphthol","Rice","314","0"," "," "," ","0.25","M","15"
"1-Naphthol","Summer Squash","261","1","0.4","0.03","0.03","0.02","M","3.0"
"1-Naphthol","Sweet Corn, Fresh","56","0"," "," "," ","0.01","M","0.1"
"1-Naphthol","Sweet Corn, Frozen","29","0"," "," "," ","0.01","M","0.1"
"1-Naphthol","Watermelon","390","0"," "," "," ","0.015","M","3.0"
"2,4,5-T","Blueberries, Cultivated","354","0"," "," "," ","0.1","M","NT"
"2,4,5-T","Blueberries, Frozen","5","0"," "," "," ","0.1","M","NT"
"2,4,5-T","Celery","348","0"," "," "," ","0.1","M","NT"
"2,4,5-T","Strawberries","176","0"," "," "," ","0.1","M","NT"
"2,4,5-T","Summer Squash","270","0"," "," "," ","0.1","M","NT"
"2,4,5-T","Sweet Corn, Fresh","78","0"," "," "," ","0.1","M","NT"
"2,4,5-T","Sweet Corn, Frozen","12","0"," "," "," ","0.1","M","NT"
"2,4-D","Blueberries, Cultivated","354","0"," "," "," ","0.05","M","0.2"
"2,4-D","Blueberries, Frozen","5","0"," "," "," ","0.05","M","0.2"
"2,4-D","Celery","348","0"," "," "," ","0.05","M","0.4"
"2,4-D","Strawberries","176","0"," "," "," ","0.05","M","0.05"
"2,4-D","Summer Squash","270","0"," "," "," ","0.05","M","0.05"
"2,4-D","Sweet Corn, Fresh","78","0"," "," "," ","0.05","M","0.05"
"2,4-D","Sweet Corn, Frozen","12","0"," "," "," ","0.05","M","0.05"
"2,4-DB","Blueberries, Cultivated","354","0"," "," "," ","0.1","M","NT"
"2,4-DB","Blueberries, Frozen","5","0"," "," "," ","0.1","M","NT"
"2,4-DB","Celery","348","0"," "," "," ","0.1","M","NT"
"2,4-DB","Strawberries","176","0"," "," "," ","0.1","M","NT"
"2,4-DB","Summer Squash","270","0"," "," "," ","0.1","M","NT"
"2,4-DB","Sweet Corn, Fresh","78","0"," "," "," ","0.1","M","NT"
"2,4-DB","Sweet Corn, Frozen","12","0"," "," "," ","0.1","M","NT"
"3-Hydroxycarbofuran","Apples","177","0"," "," "," ","0.003","M","NT"
"3-Hydroxycarbofuran","Bananas","179","0"," "," "," ","0.002","M","0.1"
"3-Hydroxycarbofuran","Blueberries, Cultivated","688","2","0.3","0.0022","0.0031","0.002 - 0.01","M","NT"
"3-Hydroxycarbofuran","Blueberries, Frozen","19","0"," "," "," ","0.002 - 0.01","M","NT"
"3-Hydroxycarbofuran","Broccoli","712","0"," "," "," ","0.01","M","NT"
"3-Hydroxycarbofuran","Carrots","708","0"," "," "," ","0.05","M","NT"
"3-Hydroxycarbofuran","Celery","708","0"," "," "," ","0.0012 - 0.01","M","NT"
"3-Hydroxycarbofuran","Cherries","228","0"," "," "," ","0.002","M","NT"
"3-Hydroxycarbofuran","Cherries, Frozen","282","0"," "," "," ","0.002","M","NT"
"3-Hydroxycarbofuran","Fish, Salmon","354","0"," "," "," ","0.003","M","NA"
"3-Hydroxycarbofuran","Grape Juice","531","0"," "," "," ","0.003","M","0.4"
"3-Hydroxycarbofuran","Green Beans","757","0"," "," "," ","0.002","M","NT"
"3-Hydroxycarbofuran","Green Beans, Canned","378","0"," "," "," ","0.0012","M","NT"
"3-Hydroxycarbofuran","Green Beans, Frozen","378","0"," "," "," ","0.0012","M","NT"
"3-Hydroxycarbofuran","Infant Formula, Dairy-based","528","0"," "," "," ","0.0012 - 0.004","M","0.1"
"3-Hydroxycarbofuran","Infant Formula, Soy-based","527","0"," "," "," ","0.01","M","1.0"
"3-Hydroxycarbofuran","Nectarines","681","0"," "," "," ","0.05","M","NT"
"3-Hydroxycarbofuran","Oats","314","0"," "," "," ","0.025","M","0.2"
"3-Hydroxycarbofuran","Peaches","707","0"," "," "," ","0.01","M","NT"
"3-Hydroxycarbofuran","Rice","314","0"," "," "," ","0.025","M","0.2"
"3-Hydroxycarbofuran","Strawberries","176","1","0.6","0.0027","0.0027","0.0025","M","0.5"
"3-Hydroxycarbofuran","Summer Squash","531","0"," "," "," ","0.01","M","0.8"
"3-Hydroxycarbofuran","Sweet Corn, Fresh","134","0"," "," "," ","0.002 - 0.0025","M","1.0"
"3-Hydroxycarbofuran","Sweet Corn, Frozen","41","0"," "," "," ","0.002 - 0.0025","M","1.0"
"3-Hydroxycarbofuran","Tomatoes","177","0"," "," "," ","0.0012","M","NT"
"3-Hydroxycarbofuran","Watermelon","390","0"," "," "," ","0.003","M","0.4"
"5-Hydroxythiabendazole","Blueberries, Cultivated","354","0"," "," "," ","0.005","M","NT"
"5-Hydroxythiabendazole","Blueberries, Frozen","5","0"," "," "," ","0.005","M","NT"
"5-Hydroxythiabendazole","Celery","348","0"," "," "," ","0.005","M","NT"
"5-Hydroxythiabendazole","Infant Formula, Soy-based","527","0"," "," "," ","0.005","M","0.1"
"5-Hydroxythiabendazole","Strawberries","176","0"," "," "," ","0.0025","M","5.0"
"5-Hydroxythiabendazole","Summer Squash","270","0"," "," "," ","0.005","M","NT"
"5-Hydroxythiabendazole","Sweet Corn, Fresh","78","0"," "," "," ","0.0025","M","0.01"
"5-Hydroxythiabendazole","Sweet Corn, Frozen","12","0"," "," "," ","0.0025","M","0.01"
"Abamectin","Blueberries, Cultivated","354","0"," "," "," ","0.02","M","0.01"
"Abamectin","Blueberries, Frozen","5","0"," "," "," ","0.02","M","0.01"
"Abamectin","Celery","348","0"," "," "," ","0.02","M","0.10"
"Abamectin","Infant Formula, Soy-based","527","0"," "," "," ","0.02","M","0.01"
"Abamectin","Strawberries","176","1","0.6","0.042","0.042","0.02","M","0.05"
"Abamectin","Summer Squash","270","0"," "," "," ","0.02","M","0.005"
"Abamectin","Sweet Corn, Fresh","78","0"," "," "," ","0.02","M","0.01"
"Abamectin","Sweet Corn, Frozen","12","0"," "," "," ","0.02","M","0.01"
"Acephate","Apples","177","0"," "," "," ","0.03","M","0.02"
"Acephate","Bananas","179","0"," "," "," ","0.075","M","0.02"
"Acephate","Blueberries, Cultivated","688","0"," "," "," ","0.01 - 0.15","M","0.02"
"Acephate","Blueberries, Frozen","19","0"," "," "," ","0.01 - 0.15","M","0.02"
"Acephate","Broccoli","652","0"," "," "," ","0.05","M","0.02"
"Acephate","Carrots","708","0"," "," "," ","0.05","M","0.02"
"Acephate","Celery","708","194","27.4","0.005","0.64","0.0015 - 0.01","M","10"
"Acephate","Cherries","228","0"," "," "," ","0.15","M","0.02"
"Acephate","Cherries, Frozen","282","0"," "," "," ","0.15","M","0.02"
"Acephate","Grape Juice","531","0"," "," "," ","0.03","M","0.02"
"Acephate","Green Beans","757","135","17.8","0.031","3.4","0.03","M","3.0"
"Acephate","Green Beans, Canned","378","40","10.6","0.0025","0.028","0.0015","M","3.0"
"Acephate","Green Beans, Frozen","378","82","21.7","0.0025","0.3","0.0015","M","3.0"
"Acephate","Infant Formula, Dairy-based","528","0"," "," "," ","0.0015","M","0.1"
"Acephate","Infant Formula, Soy-based","527","0"," "," "," ","0.01","M","1.0"
"Acephate","Nectarines","681","0"," "," "," ","0.04","M","0.02"
"Acephate","Oats","286","0"," "," "," ","0.05","M","0.02"
"Acephate","Peaches","707","0"," "," "," ","0.01","M","0.02"
"Acephate","Rice","314","0"," "," "," ","0.05","M","0.02"
"Acephate","Strawberries","176","0"," "," "," ","0.005","M","0.02"
"Acephate","Summer Squash","531","1","0.2","0.193","0.193","0.01 - 0.03","M","0.02"
"Acephate","Sweet Corn, Fresh","134","0"," "," "," ","0.005 - 0.03","M","0.02"
"Acephate","Sweet Corn, Frozen","41","0"," "," "," ","0.005 - 0.03","M","0.02"
"Acephate","Tomatoes","177","0"," "," "," ","0.0015","M","0.02"
"Acephate","Watermelon","390","1","0.3","0.084","0.084","0.03","M","0.02"
"Acequinocyl","Green Beans","473","0"," "," "," ","0.2","M","0.25"
"Acequinocyl","Strawberries","176","20","11.4","0.014","1.6","0.005","M","0.50"
"Acequinocyl","Sweet Corn, Fresh","78","0"," "," "," ","0.005","M","NT"
"Acequinocyl","Sweet Corn, Frozen","12","0"," "," "," ","0.005","M","NT"
"Acetamiprid","Apples","177","58","32.8","0.002","0.13","0.0015","M","1.0"
"Acetamiprid","Bananas","179","0"," "," "," ","0.002","M","0.01"
"Acetamiprid","Blueberries, Cultivated","688","74","10.8","0.0022","0.19","0.002 - 0.0025","M","1.6"
"Acetamiprid","Blueberries, Frozen","19","3","15.8","0.0022","0.072","0.002 - 0.0025","M","1.6"
"Acetamiprid","Broccoli","712","1","0.1","0.094","0.094","0.01","M","1.20"
"Acetamiprid","Carrots","708","0"," "," "," ","0.005","M","0.01"
"Acetamiprid","Celery","708","80","11.3","0.002","0.022","0.001 - 0.0025","M","3.00"
"Acetamiprid","Cherries","228","55","24.1","0.0021","0.23","0.002","M","1.20"
"Acetamiprid","Cherries, Frozen","282","203","72","0.0022","0.11","0.002","M","1.20"
"Acetamiprid","Fish, Salmon","354","0"," "," "," ","0.002","M","0.01"
"Acetamiprid","Grape Juice","501","0"," "," "," ","0.003","M","0.35"
"Acetamiprid","Green Beans","757","10","1.3","0.0023","0.07","0.002","M","0.60"
"Acetamiprid","Green Beans, Canned","378","0"," "," "," ","0.001","M","0.60"
"Acetamiprid","Green Beans, Frozen","378","0"," "," "," ","0.001","M","0.60"
"Acetamiprid","Infant Formula, Dairy-based","528","0"," "," "," ","0.001","M","0.30"
"Acetamiprid","Infant Formula, Soy-based","527","0"," "," "," ","0.0025","M","0.03"
"Acetamiprid","Nectarines","681","97","14.2","0.0167","0.0965","0.01","M","1.20"
"Acetamiprid","Oats","314","0"," "," "," ","0.025","M","0.01"
"Acetamiprid","Peaches","707","77","10.9","0.01","0.11","0.01","M","1.20"
"Acetamiprid","Rice","314","0"," "," "," ","0.025","M","0.01"
"Acetamiprid","Strawberries","176","52","29.5","0.0025","0.31","0.0025","M","0.60"
"Acetamiprid","Summer Squash","531","8","1.5","0.0026","0.032","0.0025 - 0.02","M","0.50"
"Acetamiprid","Sweet Corn, Fresh","134","0"," "," "," ","0.002 - 0.0025","M","0.01"
"Acetamiprid","Sweet Corn, Frozen","41","0"," "," "," ","0.002 - 0.0025","M","0.01"
"Acetamiprid","Tomatoes","177","15","8.5","0.002","0.044","0.001","M","0.20"
"Acetamiprid","Watermelon","390","3","0.8","0.002","0.002","0.0015","M","0.50"
"Acetochlor","Apples","177","0"," "," "," ","0.005","M","NT"
"Acetochlor","Blueberries, Cultivated","354","0"," "," "," ","0.005","M","NT"
"Acetochlor","Blueberries, Frozen","5","0"," "," "," ","0.005","M","NT"
"Acetochlor","Celery","348","0"," "," "," ","0.005","M","NT"
"Acetochlor","Fish, Salmon","354","0"," "," "," ","0.005","M","NA"
"Acetochlor","Grape Juice","531","0"," "," "," ","0.005","M","NT"
"Acetochlor","Green Beans","757","0"," "," "," ","0.005","M","NT"
"Acetochlor","Infant Formula, Soy-based","527","0"," "," "," ","0.005","M","1.0"
"Acetochlor","Oats","314","0"," "," "," ","0.2","M","0.05"
"Acetochlor","Rice","314","0"," "," "," ","0.2","M","0.05"
"Acetochlor","Strawberries","176","0"," "," "," ","0.005","M","NT"
"Acetochlor","Summer Squash","270","0"," "," "," ","0.005","M","NT"
"Acetochlor","Sweet Corn, Fresh","134","0"," "," "," ","0.005","M","0.05"
"Acetochlor","Sweet Corn, Frozen","41","0"," "," "," ","0.005","M","0.05"
"Acetochlor","Watermelon","390","0"," "," "," ","0.005","M","NT"
"Acibenzolar S methyl","Apples","177","0"," "," "," ","0.02","M","0.05"
"Acibenzolar S methyl","Celery","360","0"," "," "," ","0.0038 - 0.012","M","0.25"
"Acibenzolar S methyl","Green Beans","757","0"," "," "," ","0.02","M","NT"
"Acibenzolar S methyl","Green Beans, Canned","378","0"," "," "," ","0.0038 - 0.012","M","NT"
"Acibenzolar S methyl","Green Beans, Frozen","357","0"," "," "," ","0.0038 - 0.012","M","NT"
"Acibenzolar S methyl","Infant Formula, Dairy-based","488","0"," "," "," ","0.0038 - 0.012","M","NT"
"Acibenzolar S methyl","Summer Squash","261","0"," "," "," ","0.1","M","2.0"
"Acibenzolar S methyl","Sweet Corn, Fresh","56","0"," "," "," ","0.005","M","NT"
"Acibenzolar S methyl","Sweet Corn, Frozen","29","0"," "," "," ","0.005","M","NT"
"Acibenzolar S methyl","Tomatoes","177","0"," "," "," ","0.0038","M","1.0"
"Acibenzolar S methyl","Watermelon","390","0"," "," "," ","0.02","M","2.0"
"Acifluorfen","Blueberries, Cultivated","354","0"," "," "," ","0.05","M","NT"
"Acifluorfen","Blueberries, Frozen","5","0"," "," "," ","0.05","M","NT"
"Acifluorfen","Celery","348","0"," "," "," ","0.05","M","NT"
"Acifluorfen","Strawberries","176","0"," "," "," ","0.05","M","0.05"
"Acifluorfen","Summer Squash","270","0"," "," "," ","0.05","M","NT"
"Acifluorfen","Sweet Corn, Fresh","78","0"," "," "," ","0.05","M","NT"
"Acifluorfen","Sweet Corn, Frozen","12","0"," "," "," ","0.05","M","NT"
"Acrinathrin","Apples","177","0"," "," "," ","0.01","M","NT"
"Acrinathrin","Fish, Salmon","354","0"," "," "," ","0.01","M","NA"
"Acrinathrin","Grape Juice","531","0"," "," "," ","0.01","M","NT"
"Acrinathrin","Watermelon","390","0"," "," "," ","0.01","M","NT"
"Alachlor","Blueberries, Cultivated","354","0"," "," "," ","0.005","M","NT"
"Alachlor","Blueberries, Frozen","5","0"," "," "," ","0.005","M","NT"
"Alachlor","Celery","708","0"," "," "," ","0.0015 - 0.005","M","NT"
"Alachlor","Green Beans","757","0"," "," "," ","0.02","M","NT"
"Alachlor","Green Beans, Canned","378","0"," "," "," ","0.0015","M","NT"
"Alachlor","Green Beans, Frozen","378","0"," "," "," ","0.0015","M","NT"
"Alachlor","Infant Formula, Dairy-based","528","0"," "," "," ","0.0015","M","0.02"
"Alachlor","Infant Formula, Soy-based","527","0"," "," "," ","0.005","M","NT"
"Alachlor","Oats","314","0"," "," "," ","0.2","M","0.05"
"Alachlor","Strawberries","176","0"," "," "," ","0.005","M","NT"
"Alachlor","Summer Squash","270","0"," "," "," ","0.005","M","NT"
"Alachlor","Sweet Corn, Fresh","134","0"," "," "," ","0.005 - 0.02","M","0.05"
"Alachlor","Sweet Corn, Frozen","41","0"," "," "," ","0.005 - 0.02","M","0.05"
"Alachlor","Tomatoes","177","0"," "," "," ","0.0015","M","NT"
"Aldicarb","Bananas","179","0"," "," "," ","0.02","M","NT"
"Aldicarb","Blueberries, Cultivated","688","0"," "," "," ","0.01 - 0.02","M","NT"
"Aldicarb","Blueberries, Frozen","19","0"," "," "," ","0.01 - 0.02","M","NT"
"Aldicarb","Broccoli","712","0"," "," "," ","0.01","M","NT"
"Aldicarb","Celery","708","0"," "," "," ","0.003 - 0.01","M","NT"
"Aldicarb","Cherries","228","0"," "," "," ","0.02","M","NT"
"Aldicarb","Cherries, Frozen","282","0"," "," "," ","0.02","M","NT"
"Aldicarb","Green Beans, Canned","378","0"," "," "," ","0.003","M","NT"
"Aldicarb","Green Beans, Frozen","378","0"," "," "," ","0.003","M","NT"
"Aldicarb","Infant Formula, Dairy-based","528","0"," "," "," ","0.001","M","NT"
"Aldicarb","Infant Formula, Soy-based","527","0"," "," "," ","0.01","M","0.02"
"Aldicarb","Nectarines","681","0"," "," "," ","0.003","M","NT"
"Aldicarb","Peaches","707","0"," "," "," ","0.01","M","NT"
"Aldicarb","Strawberries","176","0"," "," "," ","0.005","M","NT"
"Aldicarb","Summer Squash","270","0"," "," "," ","0.01","M","NT"
"Aldicarb","Sweet Corn, Fresh","78","0"," "," "," ","0.005","M","NT"
"Aldicarb","Sweet Corn, Frozen","12","0"," "," "," ","0.005","M","NT"
"Aldicarb","Tomatoes","177","0"," "," "," ","0.001 - 0.003","M","NT"
"Aldicarb sulfone","Apples","177","0"," "," "," ","0.005","M","NT"
"Aldicarb sulfone","Bananas","179","0"," "," "," ","0.025","M","NT"
"Aldicarb sulfone","Blueberries, Cultivated","688","0"," "," "," ","0.01 - 0.025","M","NT"
"Aldicarb sulfone","Blueberries, Frozen","19","0"," "," "," ","0.01 - 0.025","M","NT"
"Aldicarb sulfone","Broccoli","712","0"," "," "," ","0.01","M","NT"
"Aldicarb sulfone","Celery","708","0"," "," "," ","0.003 - 0.01","M","NT"
"Aldicarb sulfone","Cherries","228","0"," "," "," ","0.025","M","NT"
"Aldicarb sulfone","Cherries, Frozen","282","0"," "," "," ","0.025","M","NT"
"Aldicarb sulfone","Grape Juice","531","0"," "," "," ","0.005","M","NT"
"Aldicarb sulfone","Green Beans, Canned","378","0"," "," "," ","0.01","M","NT"
"Aldicarb sulfone","Green Beans, Frozen","378","0"," "," "," ","0.01","M","NT"
"Aldicarb sulfone","Infant Formula, Dairy-based","528","0"," "," "," ","0.003 - 0.01","M","NT"
"Aldicarb sulfone","Infant Formula, Soy-based","527","0"," "," "," ","0.01","M","0.02"
"Aldicarb sulfone","Nectarines","681","0"," "," "," ","0.05","M","NT"
"Aldicarb sulfone","Peaches","707","0"," "," "," ","0.01","M","NT"
"Aldicarb sulfone","Strawberries","176","0"," "," "," ","0.005","M","NT"
"Aldicarb sulfone","Summer Squash","270","0"," "," "," ","0.01","M","NT"
"Aldicarb sulfone","Sweet Corn, Fresh","78","0"," "," "," ","0.005","M","NT"
"Aldicarb sulfone","Sweet Corn, Frozen","12","0"," "," "," ","0.005","M","NT"
"Aldicarb sulfone","Tomatoes","177","0"," "," "," ","0.003","M","NT"
"Aldicarb sulfone","Watermelon","390","0"," "," "," ","0.005","M","NT"
"Aldicarb sulfoxide","Apples","177","0"," "," "," ","0.005","M","NT"
"Aldicarb sulfoxide","Bananas","179","0"," "," "," ","0.05","M","NT"
"Aldicarb sulfoxide","Blueberries, Cultivated","688","0"," "," "," ","0.01 - 0.051","M","NT"
"Aldicarb sulfoxide","Blueberries, Frozen","19","0"," "," "," ","0.01 - 0.051","M","NT"
"Aldicarb sulfoxide","Broccoli","674","0"," "," "," ","0.01","M","NT"
"Aldicarb sulfoxide","Celery","708","0"," "," "," ","0.0018 - 0.01","M","NT"
"Aldicarb sulfoxide","Cherries","228","0"," "," "," ","0.051","M","NT"
"Aldicarb sulfoxide","Cherries, Frozen","282","0"," "," "," ","0.051","M","NT"
"Aldicarb sulfoxide","Grape Juice","531","0"," "," "," ","0.005","M","NT"
"Aldicarb sulfoxide","Green Beans, Canned","378","0"," "," "," ","0.006","M","NT"
"Aldicarb sulfoxide","Green Beans, Frozen","378","0"," "," "," ","0.006","M","NT"
"Aldicarb sulfoxide","Infant Formula, Dairy-based","528","0"," "," "," ","0.0018 - 0.012","M","NT"
"Aldicarb sulfoxide","Infant Formula, Soy-based","527","0"," "," "," ","0.01","M","0.02"
"Aldicarb sulfoxide","Nectarines","681","0"," "," "," ","0.05","M","NT"
"Aldicarb sulfoxide","Peaches","707","0"," "," "," ","0.01","M","NT"
"Aldicarb sulfoxide","Strawberries","176","0"," "," "," ","0.005","M","NT"
"Aldicarb sulfoxide","Summer Squash","270","0"," "," "," ","0.01","M","NT"
"Aldicarb sulfoxide","Sweet Corn, Fresh","78","0"," "," "," ","0.005","M","NT"
"Aldicarb sulfoxide","Sweet Corn, Frozen","12","0"," "," "," ","0.005","M","NT"
"Aldicarb sulfoxide","Tomatoes","177","0"," "," "," ","0.0018","M","NT"
"Aldicarb sulfoxide","Watermelon","390","0"," "," "," ","0.005","M","NT"
"Aldrin","Apples","177","0"," "," "," ","0.003","M","0.03 AL"
"Aldrin","Bananas","179","0"," "," "," ","0.04","M","0.02 AL"
"Aldrin","Blueberries, Cultivated","688","0"," "," "," ","0.005 - 0.041","M","0.05 AL"
"Aldrin","Blueberries, Frozen","19","0"," "," "," ","0.005 - 0.041","M","0.05 AL"
"Aldrin","Broccoli","712","0"," "," "," ","0.005","M","0.03 AL"
"Aldrin","Carrots","708","0"," "," "," ","0.002","M","0.1 AL"
"Aldrin","Celery","708","0"," "," "," ","0.001 - 0.005","M","0.03 AL"
"Aldrin","Cherries","228","0"," "," "," ","0.041","M","0.3 AL"
"Aldrin","Cherries, Frozen","282","0"," "," "," ","0.041","M","0.3 AL"
"Aldrin","Fish, Salmon","354","0"," "," "," ","0.003","M","0.3 AL"
"Aldrin","Grape Juice","531","0"," "," "," ","0.003","M","0.05 AL"
"Aldrin","Green Beans","757","0"," "," "," ","0.01","M","0.05 AL"
"Aldrin","Green Beans, Canned","378","0"," "," "," ","0.001","M","0.05 AL"
"Aldrin","Green Beans, Frozen","378","0"," "," "," ","0.001","M","0.05 AL"
"Aldrin","Infant Formula, Dairy-based","59","0"," "," "," ","0.001","M","NT"
"Aldrin","Infant Formula, Soy-based","527","0"," "," "," ","0.005","M","0.05 AL"
"Aldrin","Nectarines","681","0"," "," "," ","0.002","M","0.02 AL"
"Aldrin","Oats","314","0"," "," "," ","0.15","M","0.02 AL"
"Aldrin","Peaches","707","0"," "," "," ","0.005","M","0.02 AL"
"Aldrin","Rice","314","0"," "," "," ","0.15","M","0.02 AL"
"Aldrin","Strawberries","176","0"," "," "," ","0.005","M","0.05 AL"
"Aldrin","Summer Squash","531","0"," "," "," ","0.005 - 0.02","M","0.1 AL"
"Aldrin","Sweet Corn, Fresh","134","0"," "," "," ","0.005 - 0.01","M","0.02 AL"
"Aldrin","Sweet Corn, Frozen","41","0"," "," "," ","0.005 - 0.01","M","0.02 AL"
"Aldrin","Tomatoes","177","0"," "," "," ","0.001","M","0.05 AL"
"Aldrin","Watermelon","390","0"," "," "," ","0.003","M","0.1 AL"
"Allethrin","Bananas","179","0"," "," "," ","0.08","M","EX"
"Allethrin","Blueberries, Cultivated","688","0"," "," "," ","0.02 - 0.08","M","EX"
"Allethrin","Blueberries, Frozen","19","0"," "," "," ","0.02 - 0.08","M","EX"
"Allethrin","Broccoli","712","0"," "," "," ","0.02","M","EX"
"Allethrin","Carrots","708","0"," "," "," ","0.016","M","EX"
"Allethrin","Celery","348","0"," "," "," ","0.02","M","EX"
"Allethrin","Cherries","228","0"," "," "," ","0.08","M","EX"
"Allethrin","Cherries, Frozen","282","0"," "," "," ","0.08","M","EX"
"Allethrin","Green Beans","757","0"," "," "," ","0.05","M","EX"
"Allethrin","Infant Formula, Soy-based","527","0"," "," "," ","0.02","M","EX"
"Allethrin","Nectarines","681","0"," "," "," ","0.016","M","EX"
"Allethrin","Peaches","707","0"," "," "," ","0.02","M","EX"
"Allethrin","Strawberries","176","0"," "," "," ","0.01","M","EX"
"Allethrin","Summer Squash","531","0"," "," "," ","0.02 - 0.1","M","EX"
"Allethrin","Sweet Corn, Fresh","134","0"," "," "," ","0.01 - 0.05","M","EX"
"Allethrin","Sweet Corn, Frozen","41","0"," "," "," ","0.01 - 0.05","M","EX"
"Ametoctradin","Blueberries, Cultivated","354","0"," "," "," ","0.0025","M","NT"
"Ametoctradin","Blueberries, Frozen","5","0"," "," "," ","0.0025","M","NT"
"Ametoctradin","Celery","348","1","0.3","0.0031","0.0031","0.0025","M","40.0"
"Ametoctradin","Green Beans","757","0"," "," "," ","0.001","M","NT"
"Ametoctradin","Infant Formula, Soy-based","527","0"," "," "," ","0.0025","M","NT"
"Ametoctradin","Strawberries","176","0"," "," "," ","0.0025","M","NT"
"Ametoctradin","Summer Squash","531","7","1.3","0.0035","0.052","0.0025 - 0.005","M","3.0"
"Ametoctradin","Sweet Corn, Fresh","134","0"," "," "," ","0.001 - 0.0025","M","NT"
"Ametoctradin","Sweet Corn, Frozen","41","0"," "," "," ","0.001 - 0.0025","M","NT"
"Ametoctradin","Tomatoes","177","0"," "," "," ","0.001","M","1.5"
"Ametryn","Blueberries, Cultivated","354","0"," "," "," ","0.005","M","NT"
"Ametryn","Blueberries, Frozen","5","0"," "," "," ","0.005","M","NT"
"Ametryn","Celery","348","0"," "," "," ","0.005","M","NT"
"Ametryn","Infant Formula, Soy-based","527","0"," "," "," ","0.005","M","NT"
"Ametryn","Peaches","707","0"," "," "," ","0.01","M","NT"
"Ametryn","Strawberries","176","0"," "," "," ","0.005","M","NT"
"Ametryn","Summer Squash","270","0"," "," "," ","0.005","M","NT"
"Ametryn","Sweet Corn, Fresh","134","0"," "," "," ","0.005","M","0.25"
"Ametryn","Sweet Corn, Frozen","41","0"," "," "," ","0.005","M","0.25"
"Atrazine","Apples","177","0"," "," "," ","0.002","M","NT"
"Atrazine","Blueberries, Cultivated","354","0"," "," "," ","0.005","M","NT"
"Atrazine","Blueberries, Frozen","5","0"," "," "," ","0.005","M","NT"
"Atrazine","Broccoli","712","0"," "," "," ","0.005","M","NT"
"Atrazine","Celery","708","3","0.4","0.002","0.002","0.001 - 0.005","M","0.25"
"Atrazine","Fish, Salmon","295","0"," "," "," ","0.002","M","NA"
"Atrazine","Grape Juice","442","0"," "," "," ","0.002","M","NT"
"Atrazine","Green Beans, Canned","378","0"," "," "," ","0.001","M","NT"
"Atrazine","Green Beans, Frozen","378","0"," "," "," ","0.001","M","NT"
"Atrazine","Infant Formula, Dairy-based","528","0"," "," "," ","0.001","M","0.02"
"Atrazine","Infant Formula, Soy-based","527","0"," "," "," ","0.005","M","NT"
"Atrazine","Peaches","707","0"," "," "," ","0.005","M","NT"
"Atrazine","Strawberries","176","0"," "," "," ","0.0025","M","NT"
"Atrazine","Summer Squash","270","0"," "," "," ","0.005","M","NT"
"Atrazine","Sweet Corn, Fresh","134","0"," "," "," ","0.0025 - 0.005","M","0.20"
"Atrazine","Sweet Corn, Frozen","41","0"," "," "," ","0.0025 - 0.005","M","0.20"
"Atrazine","Tomatoes","177","0"," "," "," ","0.001","M","NT"
"Atrazine","Watermelon","296","0"," "," "," ","0.002","M","NT"
"Avermectin","Carrots","708","0"," "," "," ","0.03","M","0.01"
"Avermectin","Nectarines","681","0"," "," "," ","0.05","M","0.09"
"Azinphos ethyl","Blueberries, Cultivated","354","0"," "," "," ","0.005","M","NT"
"Azinphos ethyl","Blueberries, Frozen","5","0"," "," "," ","0.005","M","NT"
"Azinphos ethyl","Celery","348","0"," "," "," ","0.005","M","NT"
"Azinphos ethyl","Infant Formula, Soy-based","527","0"," "," "," ","0.005","M","NT"
"Azinphos ethyl","Strawberries","176","0"," "," "," ","0.005","M","NT"
"Azinphos ethyl","Summer Squash","270","0"," "," "," ","0.005","M","NT"
"Azinphos ethyl","Sweet Corn, Fresh","78","0"," "," "," ","0.005","M","NT"
"Azinphos ethyl","Sweet Corn, Frozen","12","0"," "," "," ","0.005","M","NT"
"Azinphos methyl","Apples","177","0"," "," "," ","0.01","M","1.5"
"Azinphos methyl","Bananas","179","0"," "," "," ","0.004","M","NT"
"Azinphos methyl","Blueberries, Cultivated","688","11","1.6","0.0059","0.26","0.004 - 0.005","M","5.0"
"Azinphos methyl","Blueberries, Frozen","19","0"," "," "," ","0.004 - 0.005","M","5.0"
"Azinphos methyl","Carrots","708","0"," "," "," ","0.015","M","NT"
"Azinphos methyl","Celery","708","0"," "," "," ","0.005 - 0.012","M","NT"
"Azinphos methyl","Cherries","228","0"," "," "," ","0.004","M","2.0"
"Azinphos methyl","Cherries, Frozen","282","3","1.1","0.0063","0.012","0.004","M","2.0"
"Azinphos methyl","Fish, Salmon","354","0"," "," "," ","0.01","M","NA"
"Azinphos methyl","Grape Juice","531","0"," "," "," ","0.01","M","NT"
