99,"t","2011 Certified Organic Production Survey: Released October 4, 2012, by the National Agricultural Statistics Service (NASS), Agricultural Statistics Board, U.S. Department of Agriculture."
99,"t","Table 6.  Organic Field Crops Harvested and Value of Sales from Certified Organic Farms - United States and States:  2011 (Continued)"
99,"h","","","","","","",""
99,"h","","","","","Sales","Sales","Sales"
99,"h","","","","","","",""
99,"h","","Harvested","Harvested","Harvested","Total  gross value of sales","Total  gross value of sales","Total  gross value of sales"
99,"h","","","","","","",""
99,"h","Crop and geographic area","Farms","Acres","Production","Farms","Quantity","Dollars"
99,"h","","","","","","",""
99,"d","SOYBEANS (BUSHELS)",,,,,,
99,"d","",,,,,,
99,"d","United States",1203,96080,2895170,956,2385503,49410409
99,"d","",,,,,,
99,"d","Arkansas",2,"(D)","(D)",2,"(D)","(D)"
99,"d","Delaware",2,"(D)","(D)",-,-,-
99,"d","Georgia",4,"(D)",5138,3,4701,81358
99,"d","Idaho",1,"(D)","(D)",1,"(D)","(D)"
99,"d","Illinois",62,6633,256531,62,244277,5095268
99,"d","",,,,,,
99,"d","Indiana",13,945,20407,9,8594,158828
99,"d","Iowa",264,12659,423350,204,329402,6955527
99,"d","Kansas",17,1311,26478,17,23704,"(D)"
99,"d","Kentucky",1,"(D)","(D)",-,-,-
99,"d","Louisiana",2,"(D)","(D)",1,"(D)","(D)"
99,"d","",,,,,,
99,"d","Maine",2,"(D)","(D)",2,"(D)","(D)"
99,"d","Maryland",13,1090,26261,10,19859,393346
99,"d","Michigan",71,11699,378242,66,367701,7773957
99,"d","Minnesota",158,16150,412692,110,282576,6160948
99,"d","Missouri",63,5505,139456,59,113545,2313275
99,"d","",,,,,,
99,"d","Nebraska",56,6211,236885,52,233534,4691548
99,"d","New Jersey",1,"(D)","(D)",-,-,-
99,"d","New York",103,8621,261383,76,195495,4162521
99,"d","North Carolina",8,"(D)",19624,8,19624,360944
99,"d","North Dakota",21,3288,67363,21,66883,1443085
99,"d","",,,,,,
99,"d","Ohio",92,5634,191788,84,169606,3089536
99,"d","Pennsylvania",46,1280,44932,34,33761,707203
99,"d","South Dakota",27,3962,95013,21,78192,1613391
99,"d","Tennessee",2,"(D)","(D)",2,"(D)","(D)"
99,"d","Texas",1,"(D)","(D)",1,"(D)","(D)"
99,"d","",,,,,,
99,"d","Vermont",9,527,13845,5,8049,184699
99,"d","Virginia",4,150,3923,4,3818,64703
99,"d","Wisconsin",158,7622,226930,102,151049,2982756
99,"d","",,,,,,
99,"d","SUGARCANE FOR SUGAR (TONS)",,,,,,
99,"d","",,,,,,
99,"d","United States",1,"(D)","(D)",1,"(D)","(D)"
99,"d","",,,,,,
99,"d","Florida",1,"(D)","(D)",1,"(D)","(D)"
99,"d","",,,,,,
99,"d","SUNFLOWER SEED, ALL (POUNDS)",,,,,,
99,"d","",,,,,,
99,"d","United States",73,11026,11997253,57,10016458,3290162
99,"d","",,,,,,
99,"d","Colorado",1,"(D)","(D)",1,"(D)","(D)"
99,"d","Idaho",1,"(D)","(D)",1,"(D)","(D)"
99,"d","Illinois",4,221,397302,2,"(D)","(D)"
99,"d","Iowa",1,"(D)","(D)",1,"(D)","(D)"
99,"d","Kansas",3,669,502920,3,225043,193319
99,"d","",,,,,,
99,"d","Minnesota",15,1748,2083631,9,1571016,643234
99,"d","Missouri",1,"(D)","(D)",1,"(D)","(D)"
99,"d","Nebraska",5,982,1138940,5,1137620,340351
99,"d","New York",7,169,199444,5,111330,55085
99,"d","North Dakota",13,3158,3027211,13,2674711,824172
99,"d","",,,,,,
99,"d","Ohio",3,67,70044,3,70025,16483
99,"d","Oklahoma",1,"(D)","(D)",-,-,-
99,"c",""
99,"c","See footnote(s) at end of table.","--continued"
