91,"t","2011 Certified Organic Production Survey: Released October 4, 2012, by the National Agricultural Statistics Service (NASS), Agricultural Statistics Board, U.S. Department of Agriculture."
91,"t","Table 6.  Organic Field Crops Harvested and Value of Sales from Certified Organic Farms - United States and States:  2011 (Continued)"
91,"h","","","","","","",""
91,"h","","","","","Sales","Sales","Sales"
91,"h","","","","","","",""
91,"h","","Harvested","Harvested","Harvested","Total  gross value of sales","Total  gross value of sales","Total  gross value of sales"
91,"h","","","","","","",""
91,"h","Crop and geographic area","Farms","Acres","Production","Farms","Quantity","Dollars"
91,"h","","","","","","",""
91,"d","HAYLAGE, OTHER SILAGE, OR",,,,,,
91,"d"," GREENCHOP (TONS) - Con.",,,,,,
91,"d","",,,,,,
91,"d","Texas",4,964,7477,4,"(D)","(D)"
91,"d","Utah",2,"(D)","(D)",1,"(D)","(D)"
91,"d","Vermont",103,18518,91668,19,24972,1330531
91,"d","Virginia",5,312,3248,-,-,-
91,"d","Washington",40,5484,28187,17,3909,349775
91,"d","Wisconsin",212,20350,120613,20,5790,396239
91,"d","",,,,,,
91,"d","HERBS, DRIED (POUNDS)",,,,,,
91,"d","",,,,,,
91,"d","United States",43,2988,3758269,40,3651999,11190680
91,"d","",,,,,,
91,"d","Arizona",1,"(D)","(D)",1,"(D)","(D)"
91,"d","California",6,"(D)",118224,6,112289,"(D)"
91,"d","Georgia",1,"(D)","(D)",1,"(D)","(D)"
91,"d","Illinois",1,"(D)","(D)",1,"(D)","(D)"
91,"d","Kentucky",2,"(D)","(D)",2,"(D)","(D)"
91,"d","",,,,,,
91,"d","Maryland",2,"(D)","(D)",2,"(D)","(D)"
91,"d","Missouri",1,"(D)","(D)",1,"(D)","(D)"
91,"d","New Hampshire",2,"(D)","(D)",2,"(D)","(D)"
91,"d","New Mexico",3,7,5467,3,"(D)",22739
91,"d","North Carolina",2,"(D)","(D)",1,"(D)","(D)"
91,"d","",,,,,,
91,"d","Oregon",10,193,115947,10,115835,988751
91,"d","Washington",8,"(D)","(D)",6,"(D)","(D)"
91,"d","Wisconsin",3,11,10069,3,10069,41384
91,"d","Wyoming",1,"(D)","(D)",1,"(D)","(D)"
91,"d","",,,,,,
91,"d","MINT, PEPPERMINT AND",,,,,,
91,"d"," SPEARMINT (POUNDS OF OIL)",,,,,,
91,"d","",,,,,,
91,"d","United States",6,"(D)","(D)",6,"(D)","(D)"
91,"d","",,,,,,
91,"d","Idaho",1,"(D)","(D)",1,"(D)","(D)"
91,"d","Maryland",2,"(D)","(D)",2,"(D)","(D)"
91,"d","New York",2,"(D)","(D)",2,"(D)","(D)"
91,"d","Washington",1,"(D)","(D)",1,"(D)","(D)"
91,"d","",,,,,,
91,"d","OATS (BUSHELS)",,,,,,
91,"d","",,,,,,
91,"d","United States",805,34700,1872425,386,1257079,6505326
91,"d","",,,,,,
91,"d","Alabama",1,"(D)","(D)",-,-,-
91,"d","California",12,1623,83476,9,42260,298474
91,"d","Idaho",1,"(D)","(D)",1,"(D)","(D)"
91,"d","Illinois",36,2570,174967,30,156110,797659
91,"d","Indiana",15,221,6828,2,"(D)","(D)"
91,"d","",,,,,,
91,"d","Iowa",165,6784,426857,83,309756,1609993
91,"d","Kansas",5,127,6189,5,6189,24327
91,"d","Kentucky",1,"(D)","(D)",1,"(D)","(D)"
91,"d","Maine",14,373,15154,4,7480,40230
91,"d","Maryland",1,"(D)","(D)",-,-,-
91,"d","",,,,,,
91,"d","Michigan",26,649,26587,13,16841,99605
91,"d","Minnesota",92,6284,366399,53,267455,1400494
91,"d","Missouri",10,202,7598,5,3970,21385
91,"d","Montana",9,355,10816,9,10816,65765
91,"d","Nebraska",14,803,40192,9,37142,168784
91,"c",""
91,"c","See footnote(s) at end of table.","--continued"
